SL_NO	DATE_REC	FROM	CITY	PURPOSE	CHK_NO	CHK_DT	CURRENCY	AMOUNT	J_NO	EMAIL	SLNO1
1370	2/11/2013	A4 Apple Agency	Mumbai	subscription	731222			360.00		a4appleagency@gmail.com	13B
1371	2/11/2013	Clg of Arts &ci	Goa	subscription	008134			4800.00		pessrsncol@gmail.com	13B
1372	2/11/2013	SBES Clg of Sci	aurangabad	subscription	934138			355.00			13B
1373	2/11/2013	CT Clg of Edn	Jalandhar	subscription	002947			2000.00		ctcollege03@yahoo.com	13B
1374	2/11/2013	Mar thomas Clg for w	Perambavoor	subscription	298488			4800.00		mtcwpbvr@yahoo.in	13B
1375	2/11/2013	Hans RMM Vidyalaya	Jalandhar	subscription	091409			1500.00			13B
1376	2/11/2013	Techno Indo Hooghly	Hooghly	subscription	459425			400.00			13B
1377	2/11/2013	Coimbvatore Inst of tech	Coimbatore	subscription	425403			4800.00			13B
1378	2/11/2013	Pandu clg	Guwahati	subscription	051983			4800.00		info@panducollege.org	13B
1379	2/11/2013	urya	Bang	subscription	000040			1755.00			13B
1380	2/11/2013	Surya	Bang	subscription	000020			720.00			13B
1381	2/11/2013	Surya	Bang	subscription	000123			450.00			13B
1382	2/11/2013	Surya	Bang	subscription	000095			810.00			13B
1383	2/11/2013	Surya	Bang	subscription	000072			1170.00			13B
1384	2/11/2013	St Jhn Clg of edn	Tirunelveli	subscription	993068			900.00		admin@stjohnsedn.org	13B
1385	2/11/2013	RIA	Navi Mumbai	subscription	012540			270.00			13B
1386	2/11/2013	Sarda Vilas Clg	Mysore	subscription	281846			2300.00		principal;@saradavilas.com	13B
1387	2/11/2013	NG Acharya Clg of Arts & S & com	Mumbai	subscription	542796			2000.00		"acharya_,arathecollege@yahoo.co.in"	13B
1388	2/11/2013	Sri Y N Cl;g	Naraspur	subscription	195099			4800.00		sriyncollege@rediffmail.com	13B
1389	2/11/2013	IBH Jnls	New Delhi	subscription	734714			1035.00			13B
1390	2/11/2013	APSA	Hyd	subscription	791368			5760.00			13B
1391	2/11/2013	Informatics	Bang	subscription	020691			6435.00			13B
1392	2/11/2013	Padmabhushan V Patil	Sangli	subscription	MO			500.00	HINDI		13B
1393	2/11/2013	Sant Darbara Singh Clg for W	Moga	subscription	MO			500.00			13B
1394	2/11/2013	Govt Engg Clg	Kushalnagar	subscription	209625			750.00			13B
1395	2/11/2013	VISHNU	Hyd	subscription	874457			2350.00		principal@bvrithyderbad.edu.in	13B
1396	2/11/2013	Somervelli Mem CSI Med Clg Hosp	Trivandrum	subscription	432102			1500.00		smcsihos@sancharnet.in	13B
1397	2/11/2013	Monarc h Magazine Distb	Thane	subscription	753431			1980.00		monarchmag@rediffmail.com	13B
1398	2/11/2013	Usha Rani	Vijayawada	subscription	052500			400.00			13B
1399	2/11/2013	Shrirang D	Kolhapur	subscription	000025			1520.00		ssdeshinyhar@gmail.com	13B
1400	2/11/2013	Ramakrishna V	Madurai	subscription	700542			1880.00			13B
1401	2/11/2013	Dept of Ecology & Env Sci	Puducherry	subscription	BANKTRANSFER			1750.00		s.jkumar1@gmail.com	13B
1402	2/11/2013	Wadia Inst of Himalaya Geology	Dehradun	Advertisement	003710			5250.00		pradeep@wihg.res.in	13B
1403	2/11/2013	Shriram Inst of Indus Res	Bang	subscription	032667			4000.00		sridlhi@vsnl.com	13B
1404	2/11/2013	Univ of Agrl Sci	Hassan	Invoice							13B
1405	2/11/2013	Central Univ of Jharkhand	Ranchi	Invoice						gautam.swaraj@cuj.ac.in	13B
1406	2/11/2013	Dayanand Clg	Ajmer	subscription	454753			5650.00	retd draft not in favour		13B
1407	2/12/2013	A4 Apple Agency	Mumbai	subscription	731210			3735.00		a4appleagency@gmail.com	13B
1408	2/12/2013	Panchal J	Ahmedabad	subscription	672030			2150.00			13B
1409	2/12/2013	ant Baba Singh Inst of Engg & Tech	Jalandhar	subscription	634368			4550.00		maninderkaur_sood@yahoo.co.in	13B
1410	2/12/2013	Sree Vidyaniketan Engg Clg	Tirupati	subscription	246054			4800.00		svec_principal2005@yahoo.com	13B
1411	2/12/2013	St Ann Clg of Engg & Tech	Chirala	subscription	910193			4800.00		sacet1@yahoo.co.in	13B
1412	2/12/2013	HSS	Chennai	subscription	106337			3195.00			13B
1413	2/12/2013	HSS	Chennai	subscription	106338			360.00			13B
1414	2/12/2013	APSA	New delhi	subscription	769672			2025.00			13B
1415	2/12/2013	Dharmapuram Adhinam Arts Clg	Mayiladuthurai	subscription	830960			500.00		daac@rediffmail.com	13B
1416	2/12/2013	Sharma	Jodhpur	subscription	090388			5350.00		drpkvs27@yahoo.com	13B
1417	2/12/2013	Life sci Foundation of India	Bellary	Advertisement	053088			1000.00			13B
1418	2/12/2013	JIET Group of Inst	Jodhpur	subscription	272399			4250.00		info@jietjodhpur.com	13B
1419	2/12/2013	Met School of Engg	Thrissur	subscription	232368			7450.00		ksankarapillai@gmail.com	13B
1420	2/12/2013	Shri Vaishnav Inst of mgm	Indore	subscription	004712			300.00		svimi@svimi.org	13B
1421	2/12/2013	MM Arts Sci Clg	Sirsi	subscription	220247			1900.00			13B
1422	2/12/2013	Veerashaiva Clg	Bellary	subscription	074253			2700.00			13B
1423	2/12/2013	Central Library	J&K	subscription	063102			3350.00		rameshpandita90@gmail.com	13B
1424	2/12/2013	Jayaraj AC for w	Theni	subscription	641019			4800.00		principal@annejac.com	13B
1425	2/12/2013	CAZRI	Marwar	subscription	574040			4000.00		rrs_pal@yahoo.co.in	13B
1426	2/12/2013	Govt LMB Girls Pg Clg	Bhopal	Invoice							13B
1427	2/12/2013	Padmashri Dr VVP Clg of Engg	Ahmednagar	Invoice							13B
1428	2/13/2013	Mitra	Pune	Fellowship	002723			700.00			13B
1429	2/13/2013	Informatics	Bang	subscription	020775			270.00			13B
1430	2/13/2013	MIT	Bankura	subscription	420194			6350.00		mallabhum2@dataone.in	13B
1431	2/13/2013	Innovative Subs Service	New Delhi	subscription	059410			4635.00		sales@innovativesubscription.com	13B
1432	2/13/2013	PSIMS Res Foundation	Krishna	subscription	662285			1200.00			13B
1433	2/13/2013	Vijaya Clg of Pharmacy	Hyd	subscription	592702			400.00		vijayacollege@gmail.com	13B
1434	2/13/2013	Mookambigai Clg of Engg	Trichy	subscription	811899			4800.00		pdk_mce@sancharnet.in	13B
1435	2/13/2013	AVS Clg of Srts Sci	Salem	subscription	029734			4200.00			13B
1436	2/13/2013	Sathaye College	Mumbai	subscription	387002			4800.00		sathayecollege@gmail.com	13B
1437	2/13/2013	Ansar Trg Clg for W	Thrissur	subscription	969016			500.00		ansar@actansar.com	13B
1438	2/13/2013	Sri Sankara Arts Sci Clg	Kanchipuram	subscription	210617			3750.00		principal@sankaracollege.edu.in	13B
1439	2/13/2013	Sri Adichunchangiri Clg of Pharmacy	Bang	subscription	052151			1200.00		saccp.pharmayahoo.co.in	13B
1440	2/13/2013	Shri JG Co Hosp Soc	Ghataprabha	subscription	MO			500.00			13B
1441	2/13/2013	VMV Com JMT Artsa & JJP Sci Clg	Nagpur	subscription	909151			3750.00			13B
1442	2/13/2013	Univ Library Satavahana Univ	Karimnagar	subscription	934058			4900.00			13B
1443	2/13/2013	Jawahar Arts Scu Com Clg	Anandur	subscription	629654			3630.00			13B
1444	2/13/2013	"Vivekananda Lib, CD Univ"	Sirsa	subscription	840346			5850.00			13B
1445	2/13/2013	BB Sci Clg	Amravati	subscription	992820			1500.00			13B
1446	2/13/2013	RIA	Navi Mumbai	subscription	012430			2070.00			13B
1447	2/13/2013	RK Parui	Surat	subscription	675845			1100.00			13B
1448	2/13/2013	Manohar	Bang	subscription	855595			1250.00			13B
1449	2/13/2013	Jain Univ	Bang	subscription	788381			5950.00			13B
1450	2/13/2013	RIA	Navi Mumbai	subscription	012430			2070.00			13B
1451	2/13/2013	AMS Arts Sci Clg for W	Hyd	subscription	286186			400.00		ascwams@yahoo.co.in	13B
1452	2/13/2013	Sagar Group of Inst	Hyd	subscription	003314			4800.00			13B
1453	2/13/2013	IISC CSSP	Bang	Advertisement	278399			5145.00			13B
1454	2/13/2013	Asansol Engg Clg	Burdwan	subscription	046671			3850.00		principal.aecwb@gmail.com	13B
1455	2/13/2013	St Peter Clg of Engg & tech	Chennai	subscription	067410			1300.00		spcet2008@gmail.com	13B
1456	2/13/2013	AMS Arts Sci Clg for W	Hyd	subscription	286187			500.00		ascwams@yahoo.co.in	13B
1457	2/13/2013	Nirmala Clg	Muvattupuzha	subscription	933238			2000.00			13B
1458	2/13/2013	Kutir Santhokosh Mahavidyalaya	Jaunpur	subscription	120535			4800.00	HINDI		13B
1459	2/13/2013	CK HPKV	Palampur	subscription	625735			300.00		library@hillagric.ernet.in	13B
1460	2/13/2013	Mandsaur Inst of Tech	Mandsaur	subscription	036553			1800.00		info@mitmandsaur.info	13B
1461	2/13/2013	KV	Thane	subscription	079295			1500.00		kvthane@gmail.com	13B
1462	2/13/2013	G pulla Reddy Degree PG Clg	Hyd	subscription	011901			2750.00			13B
1463	2/13/2013	CSIR NE Inst of Sci & Tech	Jorhat	subscription	BANKTRANSFER			7000.00		barooahpk@rrijorhat.res.in	13B
1464	2/13/2013	MACFAST	Tiruvalla	subscription	000676			5200.00		library@macfast.org	13B
1465	2/13/2013	Shri G s Inst f tech & sci	Indore	subscription	382594			4800.00		director2sgsits.ac.in	13B
1466	2/13/2013	"BIT, Jaipur Camp"	Jaipur	subscription	925665			4000.00			13B
1467	2/13/2013	North Bengal Univ	Darjeeling	Invoice							13B
1468	2/14/2013	Holy Cross College	Trichy	subscription	821414			4800.00		hcctrichyin@gmail.com	13B
1469	2/14/2013	Nandini	Bang	subscription	687497			4000.00			13B
1470	2/14/2013	SMJ Pustakalaya	Ahmedabad	subscription	002689			4000.00			13B
1471	2/14/2013	Padmashree MD Clg	Pune	subscription	132778			2300.00			13B
1472	2/14/2013	Informatics	Bang	subscription	020758			5355.00			13B
1473	2/14/2013	Sree Narayana Guru Clg	Coimbatore	subscription	673836			300.00		snget@eth.net	13B
1474	2/14/2013	Avinashlingham Inst of Home Scii for W univ	Coimbatore	subscription	883895			4500.00			13B
1475	2/14/2013	Varatharajn	Manipur	subscription	288237			3000.00		rvrajanramya@rediffmail.com	13B
1476	2/14/2013	Sarda vilas PU Clg	Mysore	subscription	281825			500.00			13B
1477	2/14/2013	YC Mahavidyalaya	Kolhapur	subscription	677723			3150.00			13B
1478	2/14/2013	NSCBM Govt PG Clg	Hamirpur	subscription	914007			1500.00			13B
1479	2/14/2013	Karpagam Inst of tech	Coimbatore	subscription	713253			4150.00			13B
1480	2/14/2013	Vysya Clg of Edn	Salem	subscription	947100			500.00		principal@vysyaeducation.org	13B
1481	2/14/2013	CNA	New Delhi	subscription	361414			3600.00			13B
1482	2/14/2013	CNA	New delhi	subscription	387806			3600.00			13B
1483	2/14/2013	DP Aerts & JHA Sci Clg	Jalgaon	subscription	MO			2050.00			13B
1484	2/14/2013	Jawalambhi Clg of Edn	Wardha	subscription	MO			100.00			13B
1485	2/14/2013	PN Autonomous Clg	Khurda	subscription	MO			750.00			13B
1486	2/14/2013	Asian Clg of Jourl	Chennai	subscription	291760			500.00		magesh@asianmedia.org.in	13B
1487	2/14/2013	MES Degree Clg of Arts Com & Sci	Bang	subscription	825120			4800.00		mesdegreecollege@gmail.com	13B
1488	2/14/2013	Muthayammal Polytechnic Clg	Salem	subscription	006252			1500.00		metmpt@eth.net	13B
1489	2/14/2013	Swami Vivekanand Clg of Engg	Indore	subscription	849537			1250.00		svceindore@bsnl.in	13B
1490	2/14/2013	APSA	Hyd	subscription	791208			360.00			13B
1491	2/14/2013	GR Damodaran Clg of Edn	Coimbatore	subscription	000077			500.00			13B
1492	2/14/2013	Advait VIT	Raj	subscription	142641			4650.00		library@adved.org	13B
1493	2/14/2013	Refresher Course	Bang	subscription	RC2012			200.00			13B
1494	2/15/2013	RGCB 7024	Trivandrum	Invoice						klathika@rgcb.res.in	13B
1495	2/18/2013	Clg 0f Arts Sci & com	Mumbai	subscription	957131			4800.00		vesasc@rediffmail.com	13B
1496	2/18/2013	Dibrugarh Univ	Dibrugarh	subscription	019078			400.00			13B
1497	2/18/2013	BKM Sci clg	Valsad	subscription	372839			3250.00		bkmscience@yahoo.com	13B
1498	2/18/2013	NSM Clg of Edn	Jammu	subscription	239616			2000.00		parneeshmahajan_nsm@yahoo.co.in	13B
1499	2/18/2013	Rajesh	Malabar	subscription	MO			400.00			13B
1500	2/18/2013	Gebnehelix Biolabs	Bang	subscription	822059			2700.00			13B
1501	2/18/2013	Gujarat Univ	Ahmedabad	subscription	898196			1500.00			13B
1502	2/18/2013	CTRI	Rajahmundry	subscription	428040			4700.00		ctri@sify.com	13B
1503	2/18/2013	Govt Sci Clg	Ahmedabad	subscription	003085			400.00			13B
1504	2/18/2013	John Cox Mem CSi Inst of Tech	Trivandrum	subscription	552545			6050.00		principal@jcmcsiit.ac.in	13B
1505	2/18/2013	Clg of Pharmacy	Nashik	subscription	048560			2700.00		principal@mvpcpn.org	13B
1506	2/18/2013	Rao SVS	Mumbai	subscription	558925			1990.00			13B
1507	2/18/2013	Total IT	New Delhi	subscription	048277			3870.00			13B
1508	2/18/2013	SSSVidyaniketan	Navsari	subscription	047932			400.00		sssvn_navsari@yahoo.in	13B
1509	2/18/2013	Mang Univ FM KM Clg	Madikeri	subscription	253101			4150.00			13B
1510	2/18/2013	Govt Clg of Pharmacy	Bang	subscription	472303			2700.00		principal@gcp.ac.in	13B
1511	2/18/2013	Govt Clg of arts & Sci	Aurangabad	subscription	928128			2000.00			13B
1512	2/18/2013	Shu Guru Ram Rai PG Clg	Dehradun	subscription	946106			1500.00			13B
1513	2/18/2013	Saint Marys Clg	hillong	subscription	551360			1900.00		principal@smcs.ac.in	13B
1514	2/18/2013	RITE	Bhubaneswar	subscription	133793			7000.00			13B
1515	2/18/2013	Hans Raj MMVidyalaya	Jalandhar	subscription	091453			500.00			13B
1516	2/18/2013	Vignan Pharmacy Clg	Guntur	subscription	099073			1200.00		spc2006_vdl@yahoo.co.in	13B
1517	2/18/2013	VVM Polytechnic	Thane	subscription	201284			1500.00		vpmpoly@vpmthan.org	13B
1518	2/18/2013	IIFM	Bhopal	Advertisement	382178			7000.00	HINDI		13B
1519	2/18/2013	THSTI Shivkumar	Gurgaon	Advertisement	688167			7000.00			13B
1520	2/18/2013	Indo Us Sci & tech forum Nikhl Jain	New delhi	Advertisement	865930			20000.00			13B
1521	2/18/2013	Govt First grade Clg	Puttur	subscription	329024			2000.00			13B
1522	2/18/2013	Kerala Univ	Trivandrum	subscription	759808			16000.00			13B
1523	2/18/2013	JNCA	Bang	Advertisement	87104			14108.00			13B
1524	2/18/2013	UAS	Bang	Advertisement	557305			7000.00			13B
1525	2/18/2013	MLN Clg	Yamunanagar	subscription	923106			400.00			13B
1526	2/18/2013	Panipat Inst of Engg & Tech	Pattikalyana	subscription	179380			1100.00		info@piet.co.in	13B
1527	2/18/2013	Shri Dnyaneshwat Mahavidyalaya	Newasa	subscription	918066			4800.00			13B
1528	2/18/2013	NV Artys & KM Sci Com Clg	Gulbarga	subscription	296934			4800.00			13B
1529	2/18/2013	SVET	Patiala	subscription	883470			800.00		infosvgol@gmail.com	13B
1530	2/18/2013	Inter Univ Accl centre	New Delhi	subscription	784379			1650.00			13B
1531	2/18/2013	Asansol Gilrs Clg	Asancol	subscription	201241			2000.00		mail@agc.org.in	13B
1532	2/18/2013	Chhabra	New Delhi	subscription	572304			1250.00			13B
1533	2/18/2013	Vignan  Inst of Tech & Aero Engg	Nalgonda	subscription	426712			2250.00			13B
1534	2/18/2013	Govt Engg Clg	Trivandrum	subscription	738272			2650.00			13B
1535	2/18/2013	NIST	Rajampet	subscription	850111			1450.00			13B
1536	2/18/2013	Bavyug Sci Clg	Surat	subscription	500940			3050.00			13B
1537	2/18/2013	BB Public School	Mumbai	subscription	015630			3650.00		bbpskhrnm@yahoo.com	13B
1538	2/18/2013	MIST	Mandsaur	subscription	035919			4800.00			13B
1539	2/18/2013	IGC Arts & Sci Clg	Puducherry	subscription	708071			1500.00			13B
1540	2/18/2013	Sri Parasakthi Clg for W	Tirunelveli	subscription	444161			700.00			13B
1541	2/18/2013	Eternal Univ	Sirmour	subscription	BANKTRANSFER			7000.00			13B
1542	2/18/2013	Indian Naval Academy	Kerala	subscription	767816			6350.00			13B
1543	2/18/2013	AS College	Khanna	subscription	298860			3850.00			13B
1544	2/18/2013	Deenbandhu Chhotu Ram Univ Sci & Tech	Sonepat	subscription	974920			4150.00		vcdcrustm@gmail.com	13B
1545	2/18/2013	SN Clg of Edn	Yamunagar	subscription	624787			500.00		sncollegeynr@gmail.com	13B
1546	2/18/2013	Saaii Clg of Med Sci & Tech	Kanpur	subscription	001443			1500.00			13B
1547	2/18/2013	Dev Bhoomi Inst of Tech	Dehradun	subscription	516480			4000.00		dbitdoon@rediffmail.com	13B
1548	2/18/2013	Knowledge Paark	Hyd	subscription	271366			450.00			13B
1549	2/18/2013	Guru Gobin Singh Polytechnic	Nashik	subscription	060741			4000.00		ggsp@sify.com	13B
1550	2/18/2013	Govt First Grade Clh	Sagar	subscription	114448			4150.00			13B
1551	2/18/2013	Prime Mag Subs	Delhi	subscription	153819			3600.00			13B
1552	2/18/2013	IBH	Mumbai	subscription	000848			1800.00			13B
1553	2/18/2013	Kusumtai R Patil K mahavidyalaya	Sangli	subscription	651966			3750.00		kmahavidyalaya@yahoo.co.in	13B
1554	2/18/2013	Govt Degree Clg	Khammam	subscription	923461			2400.00			13B
1555	2/18/2013	Mahishadal Raj Clg	Medinipur	subscription	476254			4800.00			13B
1556	2/18/2013	Birla Clg of Arts Sci & Com	Kalyan	subscription	553521			4800.00		birlaprincipal@sify.com	13B
1557	2/18/2013	GMD Arts BW Commerce & Sci Clg	Nashik	subscription	282101			4800.00		sinnarcollege001@yahoo.com	13B
1558	2/18/2013	Ramaujan Math Society	Trichy	Orange country Discussion mtg	300014			200000.00			13B
1559	2/18/2013	LNMIIT	Jaipur	subscription one time	274761			50000.00			13B
1560	2/18/2013	Jaipur Nat Univ	Jaipur	subscription	155244			5200.00		info@jnujaipur.ac.in	13B
1561	2/18/2013	Asha	Kerala	subscription	142112			500.00			13B
1562	2/18/2013	OP Jindala Inst of Tech	Chhattisgarh	subscription	287513			3050.00		jit@opjit.edu.in	13B
1563	2/18/2013	RRCAT Library	Indore	subscription	504000			6750.00			13B
1564	2/18/2013	HSS	Chennai	subscription	106340			360.00			13B
1565	2/18/2013	HSS	Chennai	subscription	106341			2745.00			13B
1566	2/18/2013	HSS	Chennai	subscription	106342			360.00			13B
1567	2/18/2013	HSS	Chennai	subscription	106343			360.00			13B
1568	2/18/2013	HSS	Chennai	subscription	106344			360.00			13B
1569	2/18/2013	IGSMRI	Hapur	subscription	066529			400.00	HINDI		13B
1570	2/18/2013	Panjab Univ Lib	Chandigarrh	subscription	605227			5000.00		pulib@pu.ac.in	13B
1571	2/18/2013	Surya	Bang	subscription	000481			360.00		sipmag@airte.mail.in	13B
1572	2/18/2013	Surya	Bang	subscription	000475			1485.00			13B
1573	2/18/2013	Amity Inst of Edn	New Delhi	subscription	018109			500.00		rbhatia@aie.amity.edu	13B
1574	2/18/2013	DSCE	Perambalur	subscription	617151			3300.00		discollegeofengg@gmail.com	13B
1575	2/18/2013	MS Univ	Tirunelveli	Advertisement	249081			4000.00			13B
1576	2/18/2013	SKP Engg Clg	TV Malai	subscription	326699			2750.00			13B
1577	2/18/2013	MPN Jaganatha Engg Clg	Erode	subscription	023481			3850.00			13B
1578	2/18/2013	KSR Polytechnic Clg	Chennai	subscription	751268			2150.00		ksr_polytechnic@yahoo.co.in	13B
1579	2/18/2013	BAIT	Erode	subscription	044515			6700.00		bitsathy@bannari.com	13B
1580	2/18/2013	RC Univ	Belagavi	subscription	662931			2950.00		rculibrary@gmail.com	13B
1581	2/18/2013	Bengal School of Tech	Hooghly	subscription	001415			1000.00		"bstpharmacy@hotm,ail.com"	13B
1582	2/18/2013	Surya	Bang	subscription	000456			360.00			13B
1583	2/18/2013	VG Enerprises	Bang	Quotation for Paper							13B
1584	2/18/2013	RITS  (Inst of Pharmacy)	Sirsa	subscription	017394			400.00		tss22rediffmail.com	13B
1585	2/18/2013	SRT Marthwada Univ	Nanded	Advertisement	644269			3528.00			13B
1586	2/18/2013	CEERI	Pilani	subscription	BANKTRANSFER			1550.00	HINDI		13B
1587	2/18/2013	IVRI	Bang	Invoice							13B
1588	2/18/2013	CSE	New Delhi	Invoice					retd not an acad jnl		13B
1589	2/18/2013	KVPY	Bang	subscription							13B
1590	2/18/2013	Dr Sudhir Chandra Degree Engg Clg	Kolkata	Invoice							13B
1591	2/18/2013	CSIR	Jharkhand	Invoice							13B
1592	2/18/2013	Vishnu Laxmi Clg of Engg  & tech	Coimbatore	Invoice							13B
1593	2/19/2013	DRS Govt Clg	Kasdol	subscription	397415			4800.00	HINDI		13B
1594	2/19/2013	Ravi	Krishnagiri	subscription	731073			3080.00			13B
1595	2/19/2013	Graphic era Univ	Dehradun	subscription	739338			4800.00		geudeepak@ggmail.com	13B
1596	2/19/2013	SN Mahavidyalaya	Pune	subscription	308859			4800.00		svm.principal@yahoo.com	13B
1597	2/19/2013	Bansal Bk distributor	Ghaziabad	subscription	000249			6255.00		bansalbooks@yahoo.com	13B
1598	2/19/2013	Total Library	New delhi	subscription	047165			2970.00			13B
1599	2/19/2013	Total Library	New Delhi	subscription	046968			3960.00			13B
1600	2/19/2013	PG Clg	Ghaziapur	subscription	377495			1900.00			13B
1601	2/19/2013	BKSJ	Amritsar	subscription	471052			4800.00	HINDI	infobksjecamritsar@yahoo.com	13B
1602	2/19/2013	Min of Defence Proof & Exp Estt	Balsore(Orissa)	subscription	781754			2750.00			13B
1603	2/19/2013	Doaba Group of Clg	Rahon	subscription	900688			4800.00			13B
1604	2/19/2013	Shivalik Clg of Pharmacy	Jalandhar	subscription	847326			500.00		shivalikcollegeofpharmacy01@rediffmail.com	13B
